,Unnamed: 0,Unnamed: 0_x,PLAYER,TEAM,GP_x,MPG_x,OFF_x,ORPG_x,DEF_x,DRPG_x,REB_x,RPG_x,RP40_x,GP_y,MPG_y,OFF_y,ORPG_y,DEF_y,DRPG_y,REB_y,RPG_y,RP40_y,GP_x.1,PPG_x,FGM_x,FGA_x,FGM_x.1,FGA_x.1,FG%_x,2PM_x,2PA_x,2P%_x,PPS_x,FG%_x.1,GP_y.1,PPG_y,FGM_y,FGA_y,FGM_y.1,FGA_y.1,FG%_y,2PM_y,2PA_y,2P%_y,PPS_y,FG%_y.1,GP_x.2,PPG_x.1,FTM_x,FTA_x,FTM_x.1,FTA_x.1,FT%_x,GP_y.2,PPG_y.1,FTM_y,FTA_y,FTM_y.1,FTA_y.1,FT%_y,GP_x.3,PPG_x.2,3PM_x,3PA_x,3PM_x.1,3PA_x.1,3P%_x,2PM_x.1,2PA_x.1,2P%_x.1,PPS_x.1,FG%_x.2,GP_y.3,PPG_y.2,3PM_y,3PA_y,3PM_y.1,3PA_y.1,3P%_y,2PM_y.1,2PA_y.1,2P%_y.1,PPS_y.1,FG%_y.2,GP_x.4,MPG_x.1,AST_x,APG_x,TO_x,TOPG_x,AP40M_x,AST/TO_x,GP_y.4,MPG_y.1,AST_y,APG_y,TO_y,TOPG_y,AP40M_y,AST/TO_y,GP_x.5,MPG_x.2,STL_x,STPG_x,STP40M_x,TO_x.1,TOPG_x.1,PF_x,ST/TO_x,ST/PF_x,GP_y.5,MPG_y.2,STL_y,STPG_y,STP40M_y,TO_y.1,TOPG_y.1,PF_y,ST/TO_y,ST/PF_y,GP_x.6,MPG_x.3,BLK_x,PF_x.1,BLKPG_x,BLKP40M_x,BLK/PF_x,GP_y.6,MPG_y.3,BLK_y,PF_y.1,BLKPG_y,BLKP40M_y,BLK/PF_y,GP_x.7,MPG_x.4,PTS_x,FGM-FGA_x,FG%_x.3,3PM-3PA_x,3P%_x.1,FTM-FTA_x,FT%_x.1,GP_y.7,MPG_y.4,PTS_y,FGM-FGA_y,FG%_y.3,3PM-3PA_y,3P%_y.1,FTM-FTA_y,FT%_y.1,GP_x.8,MPG_x.5,PTS_x.1,FGM-FGA_x.1,FG%_x.4,3PM-3PA_x.1,3P%_x.2,FTM-FTA_x.1,FT%_x.2,GP_y.8,MPG_y.5,PTS_y.1,FGM-FGA_y.1,FG%_y.4,3PM-3PA_y.1,3P%_y.2,FTM-FTA_y.1,FT%_y.2,Unnamed: 0_y,Team,Salary,Position,Season,Percentile
10,10,10,Amile Jefferson,DUKE,1.0,27.0,6.0,6.0,5.0,5.0,11.0,11.0,16.3,33.0,29.5,76.0,2.3,196.0,5.9,272.0,8.2,11.2,,,,,,,,,,,,,33.0,10.9,4.2,6.8,139.0,224.0,0.621,139.0,224.0,0.621,1.61,0.621,2.0,11.0,4.0,4.5,8.0,9.0,0.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,32.5,9.0,7.0,4.5,5.54,1.29,33.0,29.5,56.0,86.0,1.7,2.3,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6253,Orlando Magic,4608.0, PF,2017-2018,0.002159827
11,11,11,Andre Brown,DEP,2.0,35.0,20.0,10.0,12.0,6.0,32.0,16.0,18.3,27.0,30.3,80.0,3.0,156.0,5.8,236.0,8.7,11.5,2.0,14.0,7.0,10.0,14.0,20.0,0.7,14.0,20.0,0.7,1.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,35.0,2.0,7.0,1.0,1.14,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344,Seattle SuperSonics,406340.0, PF,2006-2007,0.036231884
12,12,12,Andre Roberson,COLO,1.0,34.0,0.0,0.0,8.0,8.0,8.0,8.0,9.4,30.0,33.4,92.0,3.1,247.0,8.2,339.0,11.3,13.5,4.0,9.8,4.3,5.5,17.0,22.0,0.773,16.0,19.0,0.8420000000000001,1.77,0.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,36.5,5.0,2.5,2.74,7.0,3.5,4.0,0.71,1.25,30.0,33.4,65.0,2.17,2.59,72.0,2.4,73.0,0.9,0.89,2.0,36.5,3.0,4.0,1.5,1.64,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3893,Oklahoma City Thunder,1110840.0, SG,2012-2013,0.344632768
13,13,13,Andrew Bogut,UTAH,1.0,35.0,2.0,2.0,6.0,6.0,8.0,8.0,9.1,32.0,30.2,104.0,3.3,214.0,6.7,318.0,9.9,13.2,1.0,16.0,7.0,12.0,7.0,12.0,0.583,7.0,10.0,0.7,1.33,0.583,32.0,12.3,5.0,8.7,161.0,279.0,0.5770000000000001,157.0,270.0,0.581,1.42,0.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,40.0,6.0,8.0,2.0,2.0,0.75,32.0,30.2,44.0,78.0,1.38,1.82,0.56,1.0,35.0,16.0,0.5833333333333334,0.583,0.0,0.0,1.0,1.0,32.0,34.5,20.7,0.627906976744186,0.628,0.33333333333333337,0.35,0.7241379310344828,0.728,3.0,40.0,54.0,0.5384615384615384,0.5379999999999999,0.4,0.4,0.4166666666666667,0.417,32.0,34.5,661.0,0.6280193236714976,0.628,0.35,0.35,0.7282608695652174,0.728,684,Milwaukee Bucks,4340520.0, C,2005-2006,0.6525
14,14,14,Anthony Bennett,UNLV,1.0,37.0,3.0,3.0,8.0,8.0,11.0,11.0,11.9,34.0,26.9,83.0,2.4,191.0,5.6,274.0,8.1,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,37.0,2.0,2.0,2.16,2.0,2.0,4.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,26.9,549.0,0.5380434782608695,0.5379999999999999,0.37894736842105264,0.379,0.7005988023952096,0.701,4167,Cleveland Cavaliers,5324280.0, PF,2013-2014,0.763636364
15,15,15,Anthony Davis,APSU,2.0,38.5,2.0,1.0,11.0,5.5,13.0,6.5,6.8,,,,,,,,,,2.0,13.5,5.0,9.0,10.0,18.0,0.556,9.0,16.0,0.563,1.5,0.583,,,,,,,,,,,,,2.0,13.5,3.0,3.0,6.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,38.5,4.0,2.0,2.08,2.0,1.0,3.0,2.0,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675,New Orleans Hornets,5144280.0, PF,2012-2013,0.755178908
16,16,16,Anthony Johnson,UL,1.0,32.0,5.0,5.0,5.0,5.0,10.0,10.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,25.0,1.0,3.0,1.0,1.6,0.33,,,,,,,,1.0,32.0,18.0,0.47058823529411764,0.471,0.0,0.0,0.6666666666666666,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,757,Indiana Pacers,2420000.0, PG,2005-2006,0.47
17,17,17,Anthony Tolliver,CREI,2.0,34.0,5.0,2.5,9.0,4.5,14.0,7.0,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.5,6.0,6.5,12.0,13.0,0.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,34.0,3.0,4.0,1.5,1.76,0.75,28.0,28.3,44.0,75.0,1.57,2.22,0.59,1.0,33.0,15.0,0.4375,0.438,0.0,0.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576,Portland Trail Blazers,427316.0, PF,2009-2010,0.066666667
18,18,18,Arinze Onuaku,SYR,3.0,30.3,15.0,5.0,17.0,5.7,32.0,10.7,14.1,32.0,30.6,99.0,3.1,153.0,4.8,252.0,7.9,10.3,3.0,10.3,5.0,6.3,15.0,19.0,0.789,15.0,19.0,0.789,1.63,0.789,32.0,12.6,5.2,8.1,167.0,260.0,0.642,167.0,260.0,0.642,1.55,0.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30.3,7.0,2.33,3.08,4.0,1.33,8.0,1.75,0.88,,,,,,,,,,,3.0,30.3,5.0,8.0,1.67,2.2,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30.3,41.0,0.5277777777777778,0.528,0,0.0,0.3,0.3,,,,,,,,,,6175,Orlando Magic,980431.0, PF,2017-2018,0.17062635
19,19,19,Arnett Moultrie,UTEP,6.0,34.2,20.0,3.3,32.0,5.3,52.0,8.7,10.1,31.0,25.4,101.0,3.3,149.0,4.8,250.0,8.1,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,34.2,79.0,0.5573770491803278,0.557,0.3333333333333333,0.333,0.6923076923076923,0.6920000000000001,,,,,,,,,,3908,Philadelphia 76ers,1042320.0, PF,2012-2013,0.31638418100000004
20,20,20,Aron Baynes,WSU,1.0,34.0,5.0,5.0,5.0,5.0,10.0,10.0,11.8,,,,,,,,,,1.0,19.0,6.0,10.0,6.0,10.0,0.6,6.0,10.0,0.6,1.9,0.6,32.0,10.2,3.7,6.3,118.0,201.0,0.5870000000000001,118.0,200.0,0.59,1.62,0.5870000000000001,2.0,8.0,2.0,2.5,4.0,5.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34.0,2.0,4.0,2.0,2.35,0.5,,,,,,,,1.0,34.0,19.0,0.6,0.6,0,0.0,0.7777777777777778,0.778,,,,,,,,,,3.0,26.0,39.0,0.7083333333333334,0.708,0,0.0,0.45454545454545453,0.455,,,,,,,,,,4038,San Antonio Spurs,239588.0, C,2012-2013,0.07156308900000001
21,21,21,Bam Adebayo,UK,4.0,34.8,13.0,3.3,26.0,6.5,39.0,9.8,11.2,,,,,,,,,,,,,,,,,,,,,,34.0,13.3,4.5,7.4,154.0,251.0,0.614,154.0,251.0,0.614,1.8,0.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,29.6,53.0,94.0,1.56,2.11,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6046,Miami Heat,2955840.0, C,2017-2018,0.44924406
22,22,22,Bernard James,FSU,3.0,24.0,6.0,2.0,19.0,6.3,25.0,8.3,13.9,,,,,,,,,,3.0,10.7,5.0,7.3,15.0,22.0,0.682,15.0,22.0,0.682,1.45,0.682,31.0,8.4,3.3,5.0,102.0,156.0,0.654,102.0,156.0,0.654,1.67,0.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,32.5,6.0,6.0,3.0,3.69,1.0,31.0,20.9,71.0,52.0,2.29,4.39,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4871,Dallas Mavericks,236886.0, C,2014-2015,0.057471264
23,23,23,Blake Griffin,OKLA,4.0,35.3,24.0,6.0,36.0,9.0,60.0,15.0,17.0,31.0,28.3,104.0,3.4,186.0,6.0,290.0,9.4,13.2,2.0,10.0,5.0,6.5,10.0,13.0,0.769,10.0,13.0,0.769,1.54,0.769,31.0,15.0,5.6,10.0,174.0,311.0,0.5589999999999999,174.0,309.0,0.563,1.49,0.5589999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,35.3,28.5,0.777027027027027,0.78,0,0.0,0.5789473684210527,0.579,31.0,33.0,21.9,0.6356589147286821,0.635,0.33333333333333337,0.375,0.5978260869565218,0.591,4.0,35.3,114.0,0.7796610169491526,0.78,0,0.0,0.5789473684210527,0.579,31.0,33.0,680.0,0.635,0.635,0.375,0.375,0.5909090909090909,0.591,2326,Detroit Pistons,4983480.0, PF,2009-2010,0.661904762
24,24,24,Bobby Jones,WASH,3.0,23.7,10.0,3.3,11.0,3.7,21.0,7.0,11.8,,,,,,,,,,3.0,12.7,4.0,6.3,12.0,19.0,0.632,8.0,14.0,0.5710000000000001,2.0,0.737,30.0,11.2,4.2,7.3,126.0,220.0,0.573,125.0,212.0,0.59,1.52,0.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,24.0,3.0,3.0,5.0,1.0,1.0,5.0,3.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,23.7,38.0,0.631578947368421,0.632,0.8,0.8,0.5882352941176471,0.588,,,,,,,,,,1341,Philadelphia 76ers,412718.0, SF,2006-2007,0.043478261
25,25,25,Bobby Portis,ARK,2.0,25.0,8.0,4.0,15.0,7.5,23.0,11.5,18.4,34.0,29.6,120.0,3.5,174.0,5.1,294.0,8.6,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,34.0,6.0,3.0,3.53,5.0,2.5,4.0,1.2,1.5,,,,,,,,,,,2.0,25.0,4.0,4.0,2.0,3.2,1.0,,,,,,,,,,,,,,,,,34.0,29.6,17.5,0.5503875968992248,0.547,0.5,0.464,0.7317073170731708,0.746,,,,,,,,,,34.0,29.6,596.0,0.5466970387243736,0.547,0.4642857142857143,0.464,0.7463768115942029,0.746,5192,Chicago Bulls,1391160.0, PF,2015-2016,0.316397229
26,26,26,Bradley Beal,FLA,4.0,33.0,8.0,2.0,25.0,6.3,33.0,8.3,10.0,,,,,,,,,,4.0,15.8,5.8,9.5,23.0,38.0,0.605,15.0,19.0,0.789,1.66,0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,33.0,63.0,0.6052631578947368,0.605,0.42105263157894735,0.421,0.6923076923076923,0.6920000000000001,,,,,,,,,,3699,Washington Wizards,4319280.0, SG,2012-2013,0.709981168
27,27,27,Brandan Wright,UNC,4.0,29.3,14.0,3.5,14.0,3.5,28.0,7.0,9.6,,,,,,,,,,4.0,12.8,5.0,9.8,20.0,39.0,0.513,20.0,39.0,0.513,1.31,0.513,33.0,15.0,6.3,9.5,208.0,314.0,0.662,208.0,314.0,0.662,1.57,0.662,4.0,12.8,2.8,3.5,11.0,14.0,0.7859999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,29.3,8.0,9.0,2.0,2.74,0.89,33.0,27.2,57.0,46.0,1.73,2.54,1.24,,,,,,,,,,,,,,,,,,,4.0,29.3,51.0,0.5128205128205128,0.513,0,0.0,0.7857142857142857,0.7859999999999999,,,,,,,,,,1590,Golden State Warriors,2323080.0, F,2007-2008,0.447368421
28,28,28,Branden Dawson,MSU,4.0,32.3,9.0,2.3,26.0,6.5,35.0,8.8,10.9,30.0,30.0,90.0,3.0,184.0,6.1,274.0,9.1,12.2,4.0,16.3,6.5,10.3,26.0,41.0,0.634,26.0,40.0,0.65,1.59,0.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,30.8,13.0,11.0,2.6,3.38,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,32.3,65.0,0.6341463414634146,0.634,0.0,0.0,0.8125,0.813,,,,,,,,,,5293,LA Clippers,525093.0, SF,2015-2016,0.083140878
29,29,29,Brandon Bass,LSU,1.0,35.0,6.0,6.0,6.0,6.0,12.0,12.0,13.7,29.0,33.5,76.0,2.6,184.0,6.3,260.0,9.0,10.7,1.0,25.0,8.0,10.0,8.0,10.0,0.8,8.0,9.0,0.889,2.5,0.8,29.0,17.1,6.0,10.7,173.0,309.0,0.56,161.0,284.0,0.5670000000000001,1.6,0.579,1.0,14.0,8.0,10.0,8.0,10.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35.0,2.0,4.0,2.0,2.29,0.5,29.0,33.5,46.0,69.0,1.59,1.89,0.67,1.0,35.0,25.0,0.8,0.8,0.0,0.0,0.75,0.75,29.0,33.5,17.1,0.5607476635514019,0.56,0.4444444444444445,0.48,0.7704918032786886,0.778,,,,,,,,,,29.0,33.5,495.0,0.5598705501618123,0.56,0.48,0.48,0.7784090909090909,0.778,928,"NO/Oklahoma City
 Hornets",398762.0, PF,2005-2006,0.0425
30,30,30,Brandon Davies,BYU,2.0,34.0,7.0,3.5,20.0,10.0,27.0,13.5,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,34.0,4.0,2.0,2.35,8.0,4.0,7.0,0.5,0.57,,,,,,,,,,,2.0,34.0,4.0,7.0,2.0,2.35,0.57,,,,,,,,2.0,34.0,18.5,0.5172413793103449,0.517,0.0,0.0,0.4375,0.438,32.0,28.9,17.6,0.5333333333333333,0.5329999999999999,0.25,0.308,0.6857142857142857,0.6759999999999999,4.0,32.0,73.0,0.44642857142857145,0.446,1.0,1.0,0.7333333333333333,0.733,32.0,28.9,564.0,0.5326370757180157,0.5329999999999999,0.3076923076923077,0.308,0.6755555555555556,0.6759999999999999,4425,Philadelphia 76ers,490180.0, PF,2013-2014,0.09350649400000001
31,31,31,Brandon Roy,WASH,1.0,27.0,3.0,3.0,6.0,6.0,9.0,9.0,13.3,,,,,,,,,,1.0,7.0,3.0,5.0,3.0,5.0,0.6,3.0,4.0,0.75,1.4,0.6,23.0,12.4,4.9,8.8,112.0,202.0,0.5539999999999999,106.0,186.0,0.57,1.42,0.569,,,,,,,,,,,,,,,3.0,23.0,1.7,4.0,5.0,11.0,0.455,18.0,37.0,0.486,1.44,0.531,,,,,,,,,,,,,1.0,27.0,7.0,7.0,1.0,1.0,10.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,35.3,23.0,0.48125,0.479,0.45945945945945943,0.455,0.7792207792207793,0.7829999999999999,30.0,31.3,19.9,0.5074626865671642,0.511,0.37931034482758624,0.395,0.8095238095238095,0.8140000000000001,3.0,26.0,46.0,0.6333333333333333,0.633,0.25,0.25,0.7777777777777778,0.778,30.0,31.3,597.0,0.5112219451371571,0.511,0.3953488372093023,0.395,0.8138297872340425,0.8140000000000001,1152,Portland Trail Blazers,2681880.0, SG,2006-2007,0.5
32,32,32,Brian Cook,ILL,2.0,35.0,4.0,2.0,22.0,11.0,26.0,13.0,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,18.0,5.5,6.0,11.0,12.0,0.917,32.0,13.4,2.9,3.3,93.0,107.0,0.8690000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,35.0,2.0,6.0,1.0,1.14,0.33,32.0,28.6,45.0,104.0,1.41,1.97,0.43,2.0,35.0,18.0,0.32432432432432434,0.324,0.2,0.2,0.9166666666666666,0.917,28.0,31.1,20.1,0.49275362318840576,0.494,0.3,0.31,0.8115942028985507,0.813,2.0,35.0,36.0,0.32432432432432434,0.324,0.2,0.2,0.9166666666666666,0.917,28.0,31.1,563.0,0.4935064935064935,0.494,0.30952380952380953,0.31,0.8134715025906736,0.813,846,Los Angeles Lakers,1038960.0, PF,2005-2006,0.2475
33,33,33,Brice Johnson,UNC,6.0,32.0,16.0,2.7,40.0,6.7,56.0,9.3,11.7,35.0,24.8,82.0,2.3,189.0,5.4,271.0,7.7,12.5,2.0,9.0,4.0,6.5,8.0,13.0,0.615,8.0,13.0,0.615,1.38,0.615,32.0,10.4,4.4,7.9,142.0,252.0,0.563,142.0,252.0,0.563,1.32,0.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.5,4.0,4.0,2.0,6.96,1.0,,,,,,,,6.0,32.0,19.0,0.6071428571428572,0.612,0,0.0,0.8153846153846154,0.821,,,,,,,,,,6.0,32.0,114.0,0.6119402985074627,0.612,0,0.0,0.8205128205128205,0.821,34.0,27.3,564.0,0.6141304347826086,0.614,0,0.0,0.7724137931034483,0.772,5657,LA Clippers,1273920.0, PF,2016-2017,0.29004329
34,34,34,Brook Lopez,STAN,1.0,33.0,3.0,3.0,4.0,4.0,7.0,7.0,8.5,24.0,31.5,71.0,3.0,134.0,5.6,205.0,8.5,10.9,1.0,18.0,8.0,15.0,8.0,15.0,0.5329999999999999,8.0,15.0,0.5329999999999999,1.2,0.5329999999999999,,,,,,,,,,,,,3.0,20.0,6.0,6.3,18.0,19.0,0.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,25.3,4.0,6.0,1.33,2.11,0.67,25.0,24.8,45.0,68.0,1.8,2.9,0.66,1.0,33.0,18.0,0.5333333333333333,0.5329999999999999,0,0.0,0.5,0.5,24.0,31.5,19.2,0.4689655172413793,0.467,0.0,0.0,0.7671232876712328,0.7709999999999999,3.0,25.3,60.0,0.4772727272727273,0.477,0,0.0,0.9473684210526315,0.947,,,,,,,,,,2025,New Jersey Nets,2098560.0, C,2008-2009,0.390663391
35,35,35,Caleb Swanigan,PUR,1.0,23.0,1.0,1.0,9.0,9.0,10.0,10.0,17.4,33.0,25.8,53.0,1.6,219.0,6.6,272.0,8.2,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,18.0,2.3,4.0,7.0,13.0,0.5379999999999999,12.0,28.0,0.429,1.32,0.5489999999999999,,,,,,,,,,,,,3.0,35.7,15.0,5.0,12.0,4.0,5.6,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,35.7,4.0,4.0,1.33,1.5,1.0,,,,,,,,,,,,,,,,,32.0,32.3,18.5,0.5294117647058824,0.534,0.4347826086956522,0.431,0.7868852459016393,0.7909999999999999,3.0,35.7,54.0,0.4634146341463415,0.463,0.5384615384615384,0.5379999999999999,0.6428571428571429,0.643,32.0,32.3,592.0,0.5342105263157895,0.534,0.4305555555555556,0.431,0.7908163265306123,0.7909999999999999,6130,Portland Trail Blazers,1465920.0, PF,2017-2018,0.267818575
36,36,36,Carl Landry,PUR,2.0,38.5,10.0,5.0,13.0,6.5,23.0,11.5,11.9,,,,,,,,,,2.0,19.5,7.0,12.0,14.0,24.0,0.583,13.0,23.0,0.565,1.63,0.604,25.0,18.2,6.4,10.4,160.0,259.0,0.618,156.0,241.0,0.647,1.76,0.625,2.0,19.5,5.0,6.5,10.0,13.0,0.769,5.0,15.2,5.2,6.2,26.0,31.0,0.8390000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,38.5,19.5,0.5833333333333334,0.583,1.0,1.0,0.7692307692307693,0.769,25.0,30.3,18.2,0.6153846153846154,0.618,0.28571428571428575,0.222,0.6794871794871795,0.677,2.0,38.5,39.0,0.5833333333333334,0.583,1.0,1.0,0.7692307692307693,0.769,32.0,29.9,604.0,0.597667638483965,0.598,0.16666666666666666,0.16699999999999998,0.7234848484848485,0.723,1988,Houston Rockets,3000000.0, PF,2008-2009,0.481572482
37,37,37,Carlos Boozer,DUKE,3.0,28.3,15.0,5.0,8.0,2.7,23.0,7.7,10.8,32.0,28.4,104.0,3.3,176.0,5.5,280.0,8.8,12.3,3.0,17.0,6.7,10.3,20.0,31.0,0.645,20.0,31.0,0.645,1.65,0.645,32.0,18.3,6.6,9.8,210.0,315.0,0.667,210.0,314.0,0.669,1.86,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,28.3,17.0,0.6504854368932038,0.645,0,0.0,0.6166666666666667,0.611,32.0,28.4,18.3,0.6734693877551019,0.667,0,0.0,0.7647058823529412,0.7659999999999999,3.0,28.3,51.0,0.6451612903225806,0.645,0,0.0,0.6111111111111112,0.611,32.0,28.4,587.0,0.6666666666666666,0.667,0.0,0.0,0.7660550458715596,0.7659999999999999,567,Utah Jazz,11260483.0, PF,2005-2006,0.945
38,38,38,Carmelo Anthony,SYR,6.0,36.3,16.0,2.7,43.0,7.2,59.0,9.8,10.8,29.0,36.4,85.0,2.9,205.0,7.1,290.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,20.2,1.7,4.0,10.0,21.0,0.476,37.0,78.0,0.474,1.22,0.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,36.3,20.2,0.4727272727272727,0.475,0.4857142857142857,0.476,0.6222222222222222,0.63,29.0,36.4,22.7,0.44632768361581926,0.448,0.32,0.317,0.7123287671232877,0.716,6.0,36.3,121.0,0.47474747474747475,0.475,0.47619047619047616,0.476,0.6296296296296297,0.63,29.0,36.4,657.0,0.44834307992202727,0.448,0.31724137931034485,0.317,0.7156398104265402,0.716,700,Denver Nuggets,3713640.0, PF,2005-2006,0.6125
39,39,39,Caron Butler,CONN,4.0,37.3,14.0,3.5,15.0,3.8,29.0,7.3,7.8,,,,,,,,,,4.0,26.5,8.0,14.5,32.0,58.0,0.552,24.0,42.0,0.5710000000000001,1.83,0.621,,,,,,,,,,,,,4.0,26.5,8.5,10.0,34.0,40.0,0.85,,,,,,,,4.0,26.5,2.0,4.0,8.0,16.0,0.5,24.0,42.0,0.5710000000000001,1.83,0.621,,,,,,,,,,,,,4.0,37.3,16.0,4.0,9.0,2.3,4.3,1.78,,,,,,,,,,,,,,,,,,,30.0,35.8,67.0,2.23,2.5,89.0,2.97,65.0,0.75,1.03,,,,,,,,,,,,,,,4.0,37.3,26.5,0.5517241379310345,0.552,0.5,0.5,0.85,0.85,30.0,35.8,19.5,0.4774193548387097,0.476,0.35,0.373,0.7547169811320755,0.7609999999999999,4.0,37.3,106.0,0.5517241379310345,0.552,0.5,0.5,0.85,0.85,30.0,35.8,585.0,0.47629310344827586,0.476,0.3728813559322034,0.373,0.7610062893081762,0.7609999999999999,754,Washington Wizards,2461617.0, SF,2005-2006,0.4775
